,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username
4922,med medical block ne tillamook st portland portland fire rp pdx,0.1483638250738756,0.14414186033262855,1,"MED - MEDICAL at 100 BLOCK OF NE TILLAMOOK ST, PORTLAND, OR [Portland Fire #RP18000094358] 21:31 #pdx911",Mult Co Fire/EMS log
4924,med medical block se th ave portland portland fire rp pdx,0.14841589830592247,0.14002555460286728,1,"MED - MEDICAL at 4600 BLOCK OF SE 128TH AVE, PORTLAND, OR [Portland Fire #RP18000094360] 21:35 #pdx911",Mult Co Fire/EMS log
4925,med medical block se grand ave portland portland fire rp pdx,0.14480331895856494,0.13333894002952273,1,"MED - MEDICAL at 500 BLOCK OF SE GRAND AVE, PORTLAND, OR [Portland Fire #RP18000094361] 21:49 #pdx911",Mult Co Fire/EMS log
4926,miscf unknown type fire problem sw college st sw th ave portland portland fire rp pdx,0.14820302812383299,0.1422822243133845,1,"MISCF - UNKNOWN TYPE OF FIRE PROBLEM at SW COLLEGE ST / SW 12TH AVE, PORTLAND, OR [Portland Fire #RP18000094362] 21:51 #pdx911",Mult Co Fire/EMS log
4927,ilburn illegal burning sw naito pkwy barbur blvd ramp sw barbur blvd portland portland fire rp pdx,0.13946406645916581,0.13028850325668526,1,"ILBURN - ILLEGAL BURNING at SW NAITO PKWY & BARBUR BLVD RAMP / SW BARBUR BLVD, PORTLAND, OR [Portland Fire #RP18000094363] 21:52 #pdx911",Mult Co Fire/EMS log
4928,med medical block se ash st portland portland fire rp pdx,0.14626777314842546,0.14204658233244943,1,"MED - MEDICAL at 11900 BLOCK OF SE ASH ST, PORTLAND, OR [Portland Fire #RP18000094364] 22:04 #pdx911",Mult Co Fire/EMS log
4929,med medical block sw alder st portland portland fire rp pdx,0.14399756958900586,0.13866180441053313,1,"MED - MEDICAL at 200 BLOCK OF SW ALDER ST, PORTLAND, OR [Portland Fire #RP18000094365] 22:06 #pdx911",Mult Co Fire/EMS log
4930,med medical block n astor st portland portland fire rp pdx,0.14456067619386362,0.1407687413458222,1,"MED - MEDICAL at 6200 BLOCK OF N ASTOR ST, PORTLAND, OR [Portland Fire #RP18000094366] 22:09 #pdx911",Mult Co Fire/EMS log
4931,med medical block se reedway st portland portland fire rp pdx,0.1432078325425719,0.13823867148816152,1,"MED - MEDICAL at 8900 BLOCK OF SE REEDWAY ST, PORTLAND, OR [Portland Fire #RP18000094367] 22:26 #pdx911",Mult Co Fire/EMS log
4932,med medical block n thunderbird way portland portland fire rp pdx,0.14296714739742705,0.1327042956583996,1,"MED - MEDICAL at 900 BLOCK OF N THUNDERBIRD WAY, PORTLAND, OR [Portland Fire #RP18000094368] 22:28 #pdx911",Mult Co Fire/EMS log
4933,med medical block sw college st portland portland fire rp pdx,0.14203629462618975,0.13700304997950666,1,"MED - MEDICAL at 500 BLOCK OF SW COLLEGE ST, PORTLAND, OR [Portland Fire #RP18000094369] 22:29 #pdx911",Mult Co Fire/EMS log
4934,pubast public assist block sw th ave portland portland fire rp pdx,0.14934092878155317,0.14594142302961455,1,"PUBAST - PUBLIC ASSIST at 700 BLOCK OF SW 17TH AVE, PORTLAND, OR [Portland Fire #RP18000094370] 22:32 #pdx911",Mult Co Fire/EMS log
4935,med medical block se th ave portland portland fire rp pdx,0.14841589830592247,0.14002555460286728,1,"MED - MEDICAL at 2600 BLOCK OF SE 145TH AVE, PORTLAND, OR [Portland Fire #RP18000094371] 22:36 #pdx911",Mult Co Fire/EMS log
4936,med medical block n interstate ave portland portland fire rp pdx,0.14891795532306515,0.14459393765225215,1,"MED - MEDICAL at 7400 BLOCK OF N INTERSTATE AVE, PORTLAND, OR [Portland Fire #RP18000094372] 22:49 #pdx911",Mult Co Fire/EMS log
4937,med medical block sw th ave portland portland fire rp pdx,0.1479792081896542,0.1381163624739851,1,"MED - MEDICAL at 1200 BLOCK OF SW 12TH AVE, PORTLAND, OR [Portland Fire #RP18000094373] 22:51 #pdx911",Mult Co Fire/EMS log
4938,med medical block ne faloma rd portland portland fire rp pdx,0.14468672758721585,0.13395810842265723,1,"MED - MEDICAL at 800 BLOCK OF NE FALOMA RD, PORTLAND, OR [Portland Fire #RP18000094374] 22:59 #pdx911",Mult Co Fire/EMS log
4939,med medical block se stark st portland portland fire rp pdx,0.14771077151914302,0.1449680487346123,1,"MED - MEDICAL at 10400 BLOCK OF SE STARK ST, PORTLAND, OR [Portland Fire #RP18000094375] 23:01 #pdx911",Mult Co Fire/EMS log
4940,med medical block sw washington st portland portland fire rp pdx,0.14473258906153721,0.1381746226298144,1,"MED - MEDICAL at 1300 BLOCK OF SW WASHINGTON ST, PORTLAND, OR [Portland Fire #RP18000094376] 23:01 #pdx911",Mult Co Fire/EMS log
4941,med medical block se harney dr portland portland fire rp pdx,0.14096502395309315,0.13197993431378305,1,"MED - MEDICAL at 5400 BLOCK OF SE HARNEY DR, PORTLAND, OR [Portland Fire #RP18000094377] 23:33 #pdx911",Mult Co Fire/EMS log
4942,med medical block ne nd ave portland portland fire rp pdx,0.14872552366041442,0.13285706924592963,1,"MED - MEDICAL at 200 BLOCK OF NE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000094378] 23:57 #pdx911",Mult Co Fire/EMS log
4943,ta traffic accident st response fire em sb fwy se holgate blvd portland portland fire rp,0.14246145167386634,0.13911985456750625,1,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SB I205 FWY AT / SE HOLGATE BLVD, PORTLAND, OR [Portland Fire #RP18000094379] 00:03",Mult Co Fire/EMS log
4944,med medical block sw th dr portland portland fire rp pdx,0.14331669999627283,0.1353510680143838,1,"MED - MEDICAL at 9800 BLOCK OF SW 35TH DR, PORTLAND, OR [Portland Fire #RP18000094380] 00:06 #pdx911",Mult Co Fire/EMS log
4945,med medical block ne center common way portland portland fire rp pdx,0.1432639494231062,0.13411388234479185,1,"MED - MEDICAL at 5800 BLOCK OF NE CENTER COMMONS WAY, PORTLAND, OR [Portland Fire #RP18000094381] 00:10 #pdx911",Mult Co Fire/EMS log
4946,med medical block ne sandy blvd portland portland fire rp pdx,0.14530596874680268,0.1280335854684857,1,"MED - MEDICAL at 4100 BLOCK OF NE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000094382] 00:11 #pdx911",Mult Co Fire/EMS log
4947,hminv hazmat level fire injury nw lightning ridge dr nw skyline blvd portland portland fire rp,0.14353447025123328,0.1326354495706977,1,"HMINV - HAZMAT LEVEL 1 WITH NO FIRE/INJURY at NW LIGHTNING RIDGE DR / NW SKYLINE BLVD, PORTLAND, OR [Portland Fire #RP18000094383] 00:32",Mult Co Fire/EMS log
4948,med medical n buffalo st portland portland fire rp pdx,0.14841737673012897,0.14094420946696312,1,"MED - MEDICAL at 0 N BUFFALO ST, PORTLAND, OR [Portland Fire #RP18000094384] 00:33 #pdx911",Mult Co Fire/EMS log
4949,med medical nw pettygrove st nw th ave portland portland fire rp pdx,0.14768659540911536,0.14229561614270475,1,"MED - MEDICAL at NW PETTYGROVE ST / NW 11TH AVE, PORTLAND, OR [Portland Fire #RP18000094385] 00:34 #pdx911",Mult Co Fire/EMS log
4950,med medical block sw clay st portland portland fire rp pdx,0.1415125866609837,0.13417657290216706,1,"MED - MEDICAL at 1400 BLOCK OF SW CLAY ST, PORTLAND, OR [Portland Fire #RP18000094386] 00:38 #pdx911",Mult Co Fire/EMS log
4952,med medical block nw naito pkwy portland portland fire rp pdx,0.1462379447869824,0.13189592739852093,1,"MED - MEDICAL at 600 BLOCK OF NW NAITO PKWY, PORTLAND, OR [Portland Fire #RP18000094388] 00:55 #pdx911",Mult Co Fire/EMS log
4954,med medical block sw beaverton hillsdale hwy portland portland fire rp pdx,0.1439087447669363,0.13453706388463765,1,"MED - MEDICAL at 6000 BLOCK OF SW BEAVERTON HILLSDALE HWY, PORTLAND, OR [Portland Fire #RP18000094390] 01:03 #pdx911",Mult Co Fire/EMS log
4955,med medical block sw bond ave portland portland fire rp pdx,0.14671228484084128,0.13144613838343944,1,"MED - MEDICAL at 3500 BLOCK OF SW BOND AVE, PORTLAND, OR [Portland Fire #RP18000094391] 01:12 #pdx911",Mult Co Fire/EMS log
4956,med medical block ne st pl portland portland fire rp pdx,0.14639263538533553,0.13829542408845072,1,"MED - MEDICAL at 1300 BLOCK OF NE 131ST PL, PORTLAND, OR [Portland Fire #RP18000094392] 01:29 #pdx911",Mult Co Fire/EMS log
4957,med medical block n lombard st portland portland fire rp pdx,0.143500991581341,0.1360314041790845,1,"MED - MEDICAL at 2700 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000094393] 01:35 #pdx911",Mult Co Fire/EMS log
4958,med medical block ne mason st portland portland fire rp pdx,0.14801499330240842,0.1414047440619413,1,"MED - MEDICAL at 400 BLOCK OF NE MASON ST, PORTLAND, OR [Portland Fire #RP18000094394] 01:52 #pdx911",Mult Co Fire/EMS log
4959,med medical n interstate ave n albina ave portland portland fire rp pdx,0.150508183322983,0.14515904317186354,1,"MED - MEDICAL at N INTERSTATE AVE / N ALBINA AVE, PORTLAND, OR [Portland Fire #RP18000094395] 02:21 #pdx911",Mult Co Fire/EMS log
4960,med medical block ne dekum st portland portland fire rp pdx,0.15293394138909244,0.145759968131059,1,"MED - MEDICAL at 300 BLOCK OF NE DEKUM ST, PORTLAND, OR [Portland Fire #RP18000094396] 02:41 #pdx911",Mult Co Fire/EMS log
4962,med medical block ne grand ave portland portland fire rp pdx,0.14500432780351882,0.1308243040254824,1,"MED - MEDICAL at 7000 BLOCK OF NE GRAND AVE, PORTLAND, OR [Portland Fire #RP18000094399] 02:47 #pdx911",Mult Co Fire/EMS log
4964,med medical sw nd ave portland portland fire rp pdx,0.14805452178482745,0.13732627408899975,1,"MED - MEDICAL at 0 SW 2ND AVE, PORTLAND, OR [Portland Fire #RP18000094401] 03:03 #pdx911",Mult Co Fire/EMS log
4965,med medical block n chautauqua blvd portland portland fire rp pdx,0.15087086139324124,0.14033572038625006,1,"MED - MEDICAL at 7700 BLOCK OF N CHAUTAUQUA BLVD, PORTLAND, OR [Portland Fire #RP18000094402] 03:09 #pdx911",Mult Co Fire/EMS log
4967,med medical block ne th ave portland portland fire rp pdx,0.148700677129416,0.1374521647996507,1,"MED - MEDICAL at 3800 BLOCK OF NE 68TH AVE, PORTLAND, OR [Portland Fire #RP18000094338] 20:00 #pdx911",Mult Co Fire/EMS log
4970,air quality oakland sanfrancisco feel like back newdelhi noida campfire california wildfire oakland california,0.14182980562885225,0.12690119330522187,1,"The air quality in #oakland #sanfrancisco feels like I'm back in #newdelhi #noida. #campfire #california #wildfires @ Oakland, California https://www.instagram.com/p/BqNYfv0BE-9/?utm_source=ig_twitter_share&igshid=n4vgegpyyirf …",Asher Peruscini
4973,northvalleycommunityfoundation chico ca direct donation campfire relief fund help victim lost everything including whole city,0.14364836082927582,0.13987264849634468,1,"There it is.. $100 to the #northvalleycommunityfoundation in Chico,CA a direct donation to the #campfire relief fund to help the victims who lost everything including their whole city. @… https://www.instagram.com/p/BqNXfxYl44K/?utm_source=ig_twitter_share&igshid=g1jz0e0vhbmv …",Bill Rocha
4978,calfire making headway containing campfire please pray safety firefighter brave hero paradise oroville chico chico california,0.13378170379084167,0.12760024417329516,1,"#Calfire is making headway in containing the #campfire. Please pray for their safety. #firefighter #brave #hero #paradise #oroville #chico @ Chico, California https://www.instagram.com/p/BqNWgbXFKAu/?utm_source=ig_twitter_share&igshid=cp13douwxktu …",Aaron Comfort Dog
4979,playing smoke n house well p n oakland california,0.1495062620434671,0.13360847571852036,1,"I am not playing with this smoke out here! We have the N95s at the house as well! #P100 #N95 @ Oakland, California https://www.instagram.com/msmarkisha415/p/BqNWeQPAt7kWoUHmH-dYkHK5Ul89--1X9j9sc40/?utm_source=ig_twitter_share&igshid=1hwy9crtzngen …",MarkishaThaLibra ♎️ ♉️ ♌️
4980,smoke filtered sun overhead campfire hallcyon little free library berkeley ca pic twitter com oyocmvfmf,0.14198057222345573,0.14149960175957924,1,"Smoke filtered Sun overhead. #CampFire (@ Hallcyon Little Free Library in Berkeley, CA) https://www.swarmapp.com/c/8IQLWnzhheo pic.twitter.com/2OyOCMvFMf","Safer at home, Yoda is"
4983,calfire reporting acre burned contained campfire paradise california,0.1342719208269522,0.13103060648119907,1,"calfire reporting 140,000 acres burned, 40% contained for #CampFire  @ Paradise, California https://www.instagram.com/p/BqNVe8IgN1X/?utm_source=ig_twitter_share&igshid=6qr7xbjys9q0 …",Jeffrey Bezore
4988,air quality bad barely see hill praying california fire victim hayward california,0.12619023960904402,0.1253491628808064,1,"Air quality is so bad you can barely see the hills   Praying for all of the California fire victim! @ Hayward, California https://www.instagram.com/p/BqNUrwiljcpoSZclwndVzV3ajwBSKrS-gANrf40/?utm_source=ig_twitter_share&igshid=1aipd842ej5ji …",Alanda Johnson
4990,smoke super thick today thecityofsac wa till wind come back put devastating campfire paradise main thing people need,0.15086841550616378,0.14976458398084067,1,The smoke is super thick today in @thecityofsac as it was and will be till the wind comes back and they put out the devastating #campfire in #Paradise. The main thing these people need… https://www.instagram.com/p/BqNUW4Jlc4Z/?utm_source=ig_twitter_share&igshid=124pdqcsw39ug …,Bill Rocha
4992,cafe sand paradise cove beach cafe,0.13956278163576383,0.11414966203113189,1, cafes on the sand.  @ Paradise Cove Beach Cafe https://www.instagram.com/p/BqNUEfBFDXR/?utm_source=ig_twitter_share&igshid=1em9ezphjh9kr …,Natalie Bright
4995,local sacramento resident please share nextdoor account able access couple week hope see sunday goodjocoffee paradise,0.14281558661084895,0.14086318603879572,1,"Local Sacramento residents: please share this on your NEXTDOOR accounts! We haven’t been able to access ours in a couple weeks! Hope to see you all SUNDAY!
#goodjocoffee #paradise… https://www.instagram.com/p/BqNSx27hyle/?utm_source=ig_twitter_share&igshid=19pi2getptjgh …",GoodJoCoffee
4996,view today sure though smoke gone wish wa back amiright san francisco california,0.1407741264189706,0.13784529588039893,1,"The view today. I’m sure though when the smoke is all gone you’ll wish it was back. AmIRight??? @ San Francisco, California https://www.instagram.com/p/BqNSbI7hFGT/?utm_source=ig_twitter_share&igshid=13sr5ozois8aj …",Alexei White
4997,thank million cbsla ramsnfl fire relief fundraiser telethon launitedway ha raised million thanks everyone donated spread word came,0.14810591434387155,0.1464985596186102,1,"Thank YOU a million! Our @cbsla and @RamsNFL fire relief fundraiser telethon with launitedway has raised over $1 million! Thanks to everyone who donated, spread the word and came out to… https://www.instagram.com/p/BqNSGDkl3Tm/?utm_source=ig_twitter_share&igshid=jq3797ki6ogs …",Danielle Gersh
4998,smoke water commutinglife caltrain brisbaneca lagoon hazyday redsun reed brisbane california,0.13634278364519636,0.13442464865729278,1,"Smoke on the water
#commutinglife #caltrain #brisbaneca #lagoon #hazyday #redsun #reeds @ Brisbane, California https://www.instagram.com/p/BqNRB1Qng8E/?utm_source=ig_twitter_share&igshid=122azx69ev1lb …",Angela Fragomeni
4999,day world butte county changed forever new post link donate survivor camp fire blog link campfire campfireparadise paradisestrong,0.1461755343410517,0.1406290084700092,1,The day our world in Butte County changed forever. New post with links to donate to survivors of the Camp Fire on blog at link. #CampFire2018 #campfireparadise #paradisestrong… https://www.instagram.com/p/BqNQmabHWZM/?utm_source=ig_twitter_share&igshid=kh7xvlbjx0fg …,Heather Lindstrom
5000,void human fire truly incredible thing could give comfort could take everything away malibu pch woolseyfire wildfire fire topanga leica leicaq,0.14044503025507166,0.1384118566516025,1,"Void of humans.  Fire is truly an incredible thing, it could give you comfort and it could take everything away.  
.
.
#malibu #pch #woolseyfire #wildfire #fire #topanga #leica #leicaq… https://www.instagram.com/p/BqNQuYvlAoE/?utm_source=ig_twitter_share&igshid=1d4mgtx4z6rmo …",Danny Liao
5002,another smoke filled sky daily sobering reminder fire still raging california heart go affected californiafire pic twitter com c dbwvanl,0.13597615556448536,0.13415864456123594,1,Another smoke filled sky - A daily & sobering reminder that the fires are still raging in California. My heart goes out to all those affected. #CaliforniaFire pic.twitter.com/c48DBwVanL,Giles Peyton-Nicoll
5007,smoke cal fire yesterday sfbayarea probably going worse today way sacramento even heavy smoke monterey area,0.13380714190369444,0.13122966147300447,1,Smoke from the Nor Cal fires yesterday in the #sfbayarea probably going to be worse today as I’m on my way to #sacramento we are even having heavy smoke down here in the Monterey area too… https://www.instagram.com/p/BqNNSLigbHs/?utm_source=ig_twitter_share&igshid=t5lcj7j54sv4 …,Dave Rhodes
5009,business casual cafires campfire san francisco california,0.13649070935071272,0.13361979069769087,1,"Business casual. #cafires #campfire @ San Francisco, California https://www.instagram.com/p/BqNMr-agImM/?utm_source=ig_twitter_share&igshid=5utfbo7lgs9j …",Tony Parisi 🗽
5022,view friday night fire view rancho palos verdes california,0.13920279474318645,0.12725714335096847,1,"Same view as Friday night. No fires in view. @ Rancho Palos Verdes, California https://www.instagram.com/p/BqNHWqOg046/?utm_source=ig_twitter_share&igshid=1f61lnu4bck28 …",Jim Welch
5025,day update death toll missing camp fire harrowing please keep sending vibe loss insanely hard working san francisco california,0.1421063831160598,0.1358332389221629,1,"Day 7. Updates to death toll and missing from Camp fire  are harrowing. Please keep sending the +++ vibes to all with losses and to the insanely hard working . @ San Francisco, California https://www.instagram.com/p/BqNGMuFnoIq/?utm_source=ig_twitter_share&igshid=1twhu5tnmjj4h …",Dr Gernie Blanston
5026,hey guy link fire bio love god love sorry delay guy wa rodtheproducer fault artwork done ihatekannon peoria arizona,0.14044979860249618,0.13388553596084665,1,"Hey guys. The Link for the fire is in the bio. I love you and God loves you. Sorry for the delay guys, it was all @rodtheproducer fault. 

Artwork done by: @ihatekannon @ Peoria, Arizona https://www.instagram.com/p/BqNFnI8AQT8/?utm_source=ig_twitter_share&igshid=170neabi22bqi …",oswin benjamin
5037,wood fire pizza truck today cedsandiego pm courtesy sci light stop pizzatruck freelunch ced san diego,0.1434104532103086,0.14045608138739876,1,Wood fire pizza truck today! @cedsandiego 11:30am-1pm courtesy of sci_lights Stop on by! #pizzatruck #freelunch @ CED San Diego https://www.instagram.com/p/BqNCsgQhzTf/?utm_source=ig_twitter_share&igshid=cnw652lez6iv …,CED SAN DIEGO
5042,california california mind fire california naomiwatts nasa beyonce rose digitaldopeboy osiris rex paramountmovies elizabethbanks prevailactive kathryn brolin,0.14002248256369215,0.13835940409709185,1,"California. California, on my mind #fire #california naomiwatts @nasa beyonce @a_rose @digitaldopeboy1 osiris_rex paramountmovies @elizabethbanks @prevailactive @kathryn_brolin… https://www.instagram.com/p/BqM-N7LAdtb/?utm_source=ig_twitter_share&igshid=sslhgwtg4zle …","David Joseph,"
5043,camp fire closure paradise surroundingareas hwy nb sb ca ca traffic,0.1355936619930956,0.13334881148378713,1,Camp fire closure in #Paradise&SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF ,TTWN Sacramento
5044,repost johngriffingolf get repost eye burn massive headache look smoke adversity point supposedly gonna start going away next day thank,0.1447398515492352,0.14116809270739694,1,"#Repost johngriffingolf with get_repost
・・・
Eyes burn. Massive headache. I look at the smoke as adversity at this point. Supposedly it’s gonna start going away in the next 7 days. Thank… https://www.instagram.com/p/BqMx3bPAUQ4/?utm_source=ig_twitter_share&igshid=199tmnwynhq9l …",Boost Oxygen
5051,wa chloepopstags family husband childhood home longer completely destroyed camp fire paradise ca beyond heartbroken lovely,0.1392943972121043,0.1328054547166733,1,"This once was chloepopstags family’s (husband’s childhood home)...it no longer there. Completely destroyed by the ‘Camp Fire’ in Paradise, CA. I am beyond heartbroken for her & her lovely… https://www.instagram.com/p/BqMbIcklEEE/?utm_source=ig_twitter_share&igshid=p9tn8bmjp13w …",Robyn Yednock-Haas
5052,lol repost kayajones yes fire realdonaldtrump hahahahaha thank best video ever repost wrong huntington beach california,0.14545183448386195,0.14034722816962478,1,"Lol! I had too! #Repost @kayajones 
Yes!!!!!! Fire  @realdonaldtrump  hahahahaha thank you for this! Best video ever!!! #Repost ____wrong_____
・・・
 @ Huntington Beach, California https://www.instagram.com/p/BqMYN3gnekQ/?utm_source=ig_twitter_share&igshid=bnwnn8pfp5mm …",Tito Ortiz
5053,outside house tend clear view mission peak hill since fire however get smoke thick smoke fog get ton fog nope,0.15155014847679005,0.1515428252806408,1,"This is outside the house, we tend have a clear view of mission peak and the hills, since the fires however, we get smoke, thick smoke, and it’s not fog because we get tons of fog, nope,… https://www.instagram.com/p/BqMX1vzBx5z/?utm_source=ig_twitter_share&igshid=sht1u834t2p1 …",Luis Flores
5055,smoky could barely see side onlyinsf goldengatebridge campfire smoky marinheadlands alwayssf sanfrancisco sf ca california bayarea cali californialove,0.13578644523199843,0.12645681080728616,1,So smoky you could barely see the other side. ~ #onlyinSF #goldengatebridge #campfire #smoky #marinheadlands #alwayssf #sanfrancisco #sf #ca #california #bayarea #cali #californialove… https://www.instagram.com/p/BqMWZjJgrRh/?utm_source=ig_twitter_share&igshid=1ji8efqthzn2s …,Phil Evans
5056,camp fire closure paradise surroundingareas hwy nb sb ca ca traffic,0.1355936619930956,0.13334881148378713,1,Camp fire closure in #Paradise&SurroundingAreas on Hwy 70 Both NB/SB between CA 149 and CA 89 #traffic http://bit.ly/Y31VAF ,TTWN Sacramento
5059,smoke got like ooow ooow berkeley california,0.13575482550899592,0.13064700199648735,1,"This smoke got me like ooow ooow @ Berkeley, California https://www.instagram.com/p/BqMUFJCBUVm/?utm_source=ig_twitter_share&igshid=22u1rtsxcrye …",Patrick Bickham
5063,sf seen bay bridge sunset today sun hiding behind salesforce tower smoke air turn everything special kind orange san,0.1433768427651584,0.14147804805427266,1,SF as seen from the Bay Bridge at sunset today. With the sun hiding behind the Salesforce Tower the smoke in the air turns everything into a special kind of orange. @ San… https://www.instagram.com/p/BqMRywinnB4/?utm_source=ig_twitter_share&igshid=116g9d5ofv0sa …,Bastian Greshake Tzovaras
5067,real world hero risk life daily help others thank fire personal police first responder picoftheday love photographer flyinghorsedesigncom,0.1380542980328747,0.135445943303602,1,"real world heroes...who risk their lives daily to help others
THANK YOU Fire personal, police and first responders
.
.
.
.
.
#picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMQYmUlyiL/?utm_source=ig_twitter_share&igshid=7uoonwr137cm …",fhdphotography
5068,real world hero risk life daily help others thank fire personal police first responder picoftheday love photographer flyinghorsedesigncom,0.1380542980328747,0.135445943303602,1,"real world heroes...who risk their lives daily to help others
THANK YOU Fire personal, police and first responders
.
.
.
.
.
#picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMQBoeFmwC/?utm_source=ig_twitter_share&igshid=15v782945q4um …",fhdphotography
5071,real world hero risk life daily help others thank fire personal police first responder picoftheday love photographer flyinghorsedesigncom,0.1380542980328747,0.135445943303602,1,"real world heroes...who risk their lives daily to help others
THANK YOU Fire personal, police and first responders
.
.
.
.
.
#picoftheday #love #photographer #flyinghorsedesigncom… https://www.instagram.com/p/BqMPgRIlMyp/?utm_source=ig_twitter_share&igshid=1rhcqtkte9l70 …",fhdphotography
5074,vega lasvegas nevada nigerian kingyakky paradise nevada,0.14934467814342764,0.12287818694048587,1,"#vegas #lasvegas #nevada #nigerian #kingyakky @ Paradise, Nevada https://www.instagram.com/p/BqMMISvlSwY/?utm_source=ig_twitter_share&igshid=xhxpp1jc4821 …",NaturalHealth/Beauty
5076,needed get fresh air smoke thick northern cali thank god live cool place visit get needed fresh air outside yes please need,0.14655242650380573,0.14573362409994126,1,We needed to get some fresh air smoke is so thick in northern Cali! Thank God we LIVE by some cool places to visit! Get some needed fresh air and just BEING outside! YES PLEASE no need for… https://www.instagram.com/p/BqMEV4FByHj/?utm_source=ig_twitter_share&igshid=63881vcd0fx3 …,Vanessa
5078,paradise filter california pic taken car mono mill california,0.13700521419386202,0.135797740983131,1,"Paradise. Just no filter California pics taken from a car. @ Mono Mills, California https://www.instagram.com/p/BqMJo37gnWO/?utm_source=ig_twitter_share&igshid=lts4n2o91ioy …",Seema Hari
5079,many friend loved one displaced tragedy want give proceeds cash victim month great way make holiday,0.14310022413829968,0.13575025952862688,1,So many of our friends and loved ones have been displaced by this tragedy. I want to give 10% of the proceeds (in cash) to victims this month. It's a great way to make your holiday… https://www.instagram.com/p/BqMJSi5g20R/?utm_source=ig_twitter_share&igshid=6ptwb4xtmnr6 …,Katie Crook
5082,one love looking cloudscapes st one really doe look like world map pic taken fire cloud never repeated anywhere else,0.14783162875024872,0.14077545785694157,1,"Am I the only one that love looking at cloudscapes? 1st one really does look like the WORLD MAP...Pics all taken before the fires. Clouds are never repeated above you or anywhere else,… https://www.instagram.com/p/BqMHgolDtnY/?utm_source=ig_twitter_share&igshid=1eynvslqwt0aa …",Jon Park
5083,friday night n djn entertainment rocking house djlife musicisourpassion n djn firetempleevent fire temple hookah lounge,0.15114227256357876,0.14966450621852082,1,This Friday Night N2DJN ENTERTAINMENT will be rocking the house again! #djlife #musicisourpassion #n2djn #firetempleevent @ Fire Temple Hookah Lounge 2 https://www.instagram.com/p/BqMHKIQnmD4/?utm_source=ig_twitter_share&igshid=nvayvmfanjtu …,Roberto Quintana
5090,classic fire ice visit skeebs reliving college day restaurant skeebsface pic happy rn fire ice grill bar fireiceanaheim anaheim ca pic twitter com fdudv c cq,0.13844861791487292,0.13781352579904005,1,"CLASSIC Fire and Ice visit with Skeebs! We're reliving college days with the restaurant and the SkeebsFace pic.    So happy rn. (@ FiRE + iCE Grill + Bar - @fireiceanaheim in Anaheim, CA) https://www.swarmapp.com/c/gSYR1SdsReA pic.twitter.com/fdUDV3C0CQ",Zach Fox
5093,w backstreet boy larger life paradise nv,0.13649001232183616,0.1325756017831633,1,"W00t! (@ Backstreet Boys: Larger Than Life in Paradise, NV) https://www.swarmapp.com/c/1ZKFk8l4m3b ",Summer Glitter
5094,med medical block se nd ave portland portland fire rp pdx,0.14853767230140894,0.13549918821487972,1,"MED - MEDICAL at 4800 BLOCK OF SE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000094331] 19:36 #pdx911",Mult Co Fire/EMS log
5095,med medical block sw luradel st portland portland fire rp pdx,0.14615223840620495,0.14268269775975442,1,"MED - MEDICAL at 4700 BLOCK OF SW LURADEL ST, PORTLAND, OR [Portland Fire #RP18000094324] 19:10 #pdx911",Mult Co Fire/EMS log
5096,med medical block sw rd ave portland portland fire rp pdx,0.14564777733388287,0.13418178479385323,1,"MED - MEDICAL at 1100 BLOCK OF SW 3RD AVE, PORTLAND, OR [Portland Fire #RP18000094337] 19:58 #pdx911",Mult Co Fire/EMS log
5097,pubast public assist block sw washington st portland portland fire rp pdx,0.14537342217858737,0.1442345117340207,1,"PUBAST - PUBLIC ASSIST at 1200 BLOCK OF SW WASHINGTON ST, PORTLAND, OR [Portland Fire #RP18000094342] 20:18 #pdx911",Mult Co Fire/EMS log
5099,med medical nw th ave nw couch st portland portland fire rp pdx,0.14907139261152258,0.14033053124183492,1,"MED - MEDICAL at NW 10TH AVE / NW COUCH ST, PORTLAND, OR [Portland Fire #RP18000094334] 19:46 #pdx911",Mult Co Fire/EMS log
5101,med medical block se nd ave portland portland fire rp pdx,0.14853767230140894,0.13549918821487972,1,"MED - MEDICAL at 2300 BLOCK OF SE 82ND AVE, PORTLAND, OR [Portland Fire #RP18000094325] 19:11 #pdx911",Mult Co Fire/EMS log
5103,med medical block ne nd ave portland portland fire rp pdx,0.14872552366041442,0.13285706924592963,1,"MED - MEDICAL at 3600 BLOCK OF NE 82ND AVE, PORTLAND, OR [Portland Fire #RP18000094328] 19:23 #pdx911",Mult Co Fire/EMS log
