,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username
7556,little intercessor cloud provide rain rain rain rain speak rain place fire command cloud form ventura county california,0.14382531325152412,0.14394641667558275,0,"My little intercessor 
“Clouds, you will provide rain!” 
“Rain, rain, rain, I speak rain over the places that have fire!” 
“We command clouds to form!” @ Ventura County, California https://www.instagram.com/p/BqGP9dWHwqW/?utm_source=ig_twitter_share&igshid=2u2tjg4uck9q …",Vik Fomenko
7558,filming another video campchef smoke turkey diestelturkey time used brine rub good friend meatchurch campchef diestelturkey meatchurch,0.1502966298216534,0.15414854682803528,0,"Filming another video on my #campchef on how to smoke a Turkey from #diestelturkey 
This time I used a Brine and Rub from my good friends at #Meatchurch campchef diestelturkey @meatchurch… https://www.instagram.com/p/BqGPFQ_BTfq/?utm_source=ig_twitter_share&igshid=eobcis893fwd …",GrillingNetwork
7562,fire update evacuated friday happy share family safe together however sad report lost family home woolsey,0.14362791746350956,0.14623815178281763,0," Fire Update We evacuated on Friday and are happy to share that our family is safe and we are together. However, we are very sad to report that we’ve lost our family home in the Woolsey… https://www.instagram.com/p/BqGCP-zgNDI/?utm_source=ig_twitter_share&igshid=14rpipxfjwm1p …",OSEA Malibu
7564,colorful sunset due fire thankful woman men battling fire california sandiego carlsbad realestate videocoach luxury entrepreneur,0.14725866143007005,0.14995755046594778,0,Colorful sunsets due to the fires. Thankful to all those women and men battling the fires.  #california #sandiego #carlsbad #realestate #videocoach #luxury #entrepreneur… https://www.instagram.com/davidamoya/p/BqGOqlWnb0J/?utm_source=ig_twitter_share&igshid=q1loampfo1r8 …,David A. Moya
7566,current event including fire time slew chaos theory bottle shot caught lately gonna make chaos themed week may,0.14561792405693794,0.1507620430313408,0,"Between current events — including the fires this time — and the slew of Chaos Theory bottle shots we’ve caught on here lately, we’re just gonna make this a Chaos-themed week. May this… https://www.instagram.com/p/BqGOor8l3Nl/?utm_source=ig_twitter_share&igshid=gpgq4x1771cu …",Brown Estate 🍇🍷
7567,happy monday stay safe especially california fierce fire seems like control ericdilauro worldwide protrainer coach prep teacher,0.1350673909101965,0.13545232162264442,0,"Happy Monday and stay safe especially in California with the Fierce fires. It seems like we have it under control
#ericdilauro #worldwide #protrainer #coach #prep #teacher… https://www.instagram.com/p/BqGOm52nSot/?utm_source=ig_twitter_share&igshid=1mdgu8xi84dkp …",Eric DiLauro Online Coach & Fitness Consultant
7569,air thick fire residue could see ocean fairmont hotel,0.1448177230828502,0.15204698001366107,0,If the air wasn’t thick with fire residue you could see the ocean from here. @ Fairmont Hotel https://www.instagram.com/p/BqGOLKXntAr/?utm_source=ig_twitter_share&igshid=zwstuq0pn68m …,The Sarah 🏳️‍🌈
7570,grateful tight knit community first responder police department firefighter lot past several year fire,0.1431741067641286,0.1546239882216098,0,"We are grateful to have such a tight knit community with our First Responders, police departments, and firefighters. We have been through a lot over the past several years with #fires and… https://www.instagram.com/p/BqGNt9eB3ta/?utm_source=ig_twitter_share&igshid=rthax95t6gm9 …",SERVPRO of Mendocino
7576,family time pool disney paradise pier hotel,0.14046502848872314,0.14932563953607988,0,Family time at the pool. @ Disney's Paradise Pier Hotel https://www.instagram.com/p/BqGNM60Hquf/?utm_source=ig_twitter_share&igshid=hnhp8hn97lb3 …,ケビンローズ @ Midgar
7579,get smoke get rep tpc baseball softball,0.14036946531346223,0.14671939522636385,0,Get out of the smoke and get some reps in! @ TPC Baseball & Softball https://www.instagram.com/coach_dress/p/BqGNAS2DNLA/?utm_source=ig_twitter_share&igshid=12094d4702a3g …,Tony Dress
7581,spot host type brush truck calfire toulume unit olive garden,0.1536942816076326,0.16577801312555265,0,When you spot a host of Type 3  brush trucks from calfire Toulume Unit @ Olive Garden https://www.instagram.com/p/BqGM0HXgBxggnaWZ-Hjw5BjLLgYISuo_jTUDsc0/?utm_source=ig_twitter_share&igshid=iaddz70xtuca …,Jarred Jackson
7582,praying california may heaven give u enough rain extinguish fire calm wind around sympathy victim deeply regreting human animal loss,0.14276301024653415,0.14387513370474117,0,"PRAYING FOR #CALIFORNIA... may Heaven give us now, enough rain to extinguish the fire, and calm the winds around. Our sympathy to the victims, deeply regreting human and animal loss.… https://www.instagram.com/p/BqGMqllhzZL/?utm_source=ig_twitter_share&igshid=1stnjzc3hhkp4 …",New Light Art Gallery
7585,smoke nodge great growl xlntsound nugsofnodge xferserum hn lfo automation ableton producer musicproduction sounddesign growl empourium,0.14826524686022577,0.15286215677727835,0,"Smoke this Nodge for great growls ⠀
•⠀
•⠀
•⠀
•⠀
#xlntsound #nugsofnodge #xferserum #hn12 #lfo #automation #ableton #producer #musicproduction #sounddesign @ Growl Empourium https://www.instagram.com/p/BqGL3mhgVok/?utm_source=ig_twitter_share&igshid=15ca73liiorwo …",XLNTSound
7587,salidafire unofficial new fire report detail uncertain sandiegocounty near poway ca mi ne san diego ca see official safety info may incorrect disclaimer image pic twitter com bzr gog,0.1358924030485304,0.1375771613699555,0,"#SalidaFire unofficial new fire report; details uncertain.
#SanDiegoCounty; Near Poway, CA. ~16mi NE of San Diego, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/AS6Bzr5goG",Wildfire Bot (CA) - Unofficial 🔥🤖
7592,sigalert brush fire ha two right lane blocked simivalley eb yosemite ave rocky peak rd latraffic,0.14048572752276403,0.1406864819624651,0,!! sigalert !! a brush fire has the two right lanes blocked. in #SimiValley on 118 EB between Yosemite Ave and Rocky Peak Rd #LAtraffic,Total Traffic LA
7598,almcom monitored commercial fire alarm block sw th ave portland portland fire rp pdx,0.1428105481177014,0.14285233326966296,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1200 BLOCK OF SW 11TH AVE, PORTLAND, OR [Portland Fire #RP18000093651] 13:26 #pdx911",Mult Co Fire/EMS log
7600,ta traffic accident st response fire em se th ave se stark st portland portland fire rp pdx,0.1478895645594773,0.15144732792575716,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SE 94TH AVE / SE STARK ST, PORTLAND, OR [Portland Fire #RP18000093649] 13:23 #pdx911",Mult Co Fire/EMS log
7602,gulchfire unofficial new fire report detail uncertain trinitycounty mi sw trinity center ca mi nw redding ca see official safety info may incorrect disclaimer image pic twitter com krp qzhh j,0.13730123678095088,0.1409868822344162,0,"#GulchFire unofficial new fire report; details uncertain.
#TrinityCounty; ~6mi SW of Trinity Center, CA. ~31mi NW of Redding, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/krP7qzHH4J",Wildfire Bot (CA) - Unofficial 🔥🤖
7603,rest paradise mighty amazing incredible marvelous legend hero mine stan lee wa honor meeting go one greatest creator,0.13628058817892386,0.1467411206059215,0,Rest in Paradise to the #Mighty #Amazing #Incredible #Marvelous #Legend and #Hero of mine Stan Lee it was an honor meeting you. You will go down as one of the #greatest creators in the… https://www.instagram.com/p/BqGG-F0FeEM/?utm_source=ig_twitter_share&igshid=k1s697wwxe6c …,Josh Terry
7604,turkeyfire unofficial new fire report detail uncertain riversidecounty near pi hill ca mi ne los angeles ca see official safety info may incorrect disclaimer image pic twitter com cxpl ntft,0.14047311015963287,0.14496551653402584,0,"#TurkeyFire unofficial new fire report; details uncertain.
#RiversideCounty; Near Pi�on Hills, CA. ~55mi NE of Los Angeles, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/cXpL20NTfT",Wildfire Bot (CA) - Unofficial 🔥🤖
7606,breaking brush fire erupts along route highway near simivalley california inmyprayers simi valley california,0.13493380983588352,0.13841795275277802,0,"BREAKING: Brush fire erupts along Route 118 highway near #SimiValley, California... #InMyPrayers @ Simi Valley, California https://www.instagram.com/p/BqGF0FLh12O/?utm_source=ig_twitter_share&igshid=g89x16j7nypv …",WESSSSSSSSSST...
7607,grateful fire fighter first responder risked life help affected contain fire heart go lost lost,0.1404384341375488,0.14493208125675852,0,"Very grateful to all the fire fighters and first responders who risked their lives to help those affected and contain the fire.

My heart goes out to those lost and those who have lost… https://www.instagram.com/p/BqDrapXA0gx/?utm_source=ig_twitter_share&igshid=1jq7fg6jsdb97 …",graham dougherty
7608,body syd present fit fabulous excuse fire fire best believe get workout lady pushed workout importantly,0.1494416966085167,0.15397365447762004,0,"Body By Syd Presents:
Fit & Fabulous-No Excuses!!
Fire or no fire best believe we will get a workout in!
These ladies pushed themselves through the workout but more importantly we’re… https://www.instagram.com/p/BqGFQN7AZom/?utm_source=ig_twitter_share&igshid=1qzyw89hzfymt …",body by syd
7609,thankful able property open door animal need help temporary shelter new arrival malibu fire safe,0.1464951582926319,0.14688388963241625,0,"I am so thankful To be able to have the property and open the door to any animal in need of help or temporary shelter. 
These are our new arrivals from the Malibu fire. Safe and… https://www.instagram.com/p/BqGF2wagki8/?utm_source=ig_twitter_share&igshid=1d761kdi0xszo …",Adriana Trains Dogs
7610,facebook fire top executive hint something trump pic twitter com r fwrxehyp,0.1457849071861394,0.15186366333322002,0,Why Did Facebook Fire a Top Executive? Hint: It Had Something to Do with Trump https://goo.gl/NJXTLv pic.twitter.com/R2FwRxEhyP,Fernando Rodríguez
7611,fire starter tm itswodi californiafires driptape california,0.1350800874842137,0.1462339864221385,0,Fire starter  #TM #itsWodi #californiafires #driptape @ California https://www.instagram.com/p/BqGFXs7gQYi/?utm_source=ig_twitter_share&igshid=1g2saa79sszb8 …,Young Wodi
7612,woolsey fire santa monica acre burned land wild always unique near sort natural disaster lived miami wa,0.14494331052813159,0.15102559053871817,0,"Woolsey Fire from Santa Monica. Over 95,000 acres of burned through land. Wild. It’s always so unique to me when I am near some sort of natural disaster. When I lived in Miami it was… https://www.instagram.com/p/BqGFSqZBi91/?utm_source=ig_twitter_share&igshid=1sib2ss9rco8j …",Matthew Ryan Herget
7614,sigalert two left lane closed tree fire hollywood u sb vermont,0.14089202263570993,0.1470284447342595,0,!! sigalert !! the two left lanes are closed because of trees on fire. in #Hollywood on US-101 SB after Vermont A... http://bit.ly/10F395r ,Total Traffic LA
7615,sigalert large brush fire ha lane blocked simivalley eb yosemite ave topan,0.1410309798761261,0.1452233769253838,0,!! sigalert !! a large brush fire has all lanes blocked.. in #SimiValley on 118 EB between Yosemite Ave and Topan... http://bit.ly/10F395r ,Total Traffic LA
7620,bunnyfire unofficial new fire report detail uncertain siskiyoucounty near mount shasta ca mi n redding ca see official safety info may incorrect disclaimer image pic twitter com cypltl cxw,0.14045592949801877,0.14345184217921944,0,"#BunnyFire unofficial new fire report; details uncertain.
#SiskiyouCounty; Near Mount Shasta, CA. ~54mi N of Redding, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/cypLTL2cxW",Wildfire Bot (CA) - Unofficial 🔥🤖
7623,firefighter fighting woolseyfire malibu devastation truly unbelievable home gone animal gone life gone documenting fire last year,0.14046498900236865,0.14366306149170258,0,Firefighters fighting the #Woolseyfire in #malibu.  The devastation is truly unbelievable.  Homes gone.  Animals gone.  Lives gone.  I’ve been documenting these fires the last few years… https://www.instagram.com/p/BqGC6UclhL9/?utm_source=ig_twitter_share&igshid=1wbq5ogzf2fk1 …,Danny Liao
7626,better way recharge weekend away daughter wife dog camping fire one best sunset ever seen familytime teachersbestie camping,0.14014847886456003,0.14435886202525408,0,"There is no better way to recharge than a weekends away with my daughter, wife and dogs.. camping, fires and one of the best sunsets I have ever seen #familytime #teachersbestie #camping… https://www.instagram.com/p/BqGCEanhHGO/?utm_source=ig_twitter_share&igshid=1o84e6egm7jsg …",Laura del Prado
7627,yeah fire blocked u simi valley getting went around heading chatsworth take mack home boom high speed blow piece steel ripped tire,0.14507145587345086,0.14608577732245426,0,"So yeah , fires blocked us in Simi Valley getting out !!! Went around the 118-23-101 heading to chatsworth to take Mack home BOOM  HIGH SPEED BLOW OUT ! piece of steel ripped the tire.… https://www.instagram.com/p/BqGBk5Wluva/?utm_source=ig_twitter_share&igshid=1kxc02jvr5iz3 …",Andrew Lomas Photography.
7630,oh sunset view beautiful western place take line dancin let sit fire sing song night long portland hillsboro oregontrail,0.14298479433985006,0.14669263885305586,0,"Oh my... this sunset, this view, this beautiful western place.  Take me line-dancin’ and let me sit by the fire and sing songs all night long  #portland #hillsboro #oregontrail… https://www.instagram.com/p/BqGBS5SB1UV/?utm_source=ig_twitter_share&igshid=hn9nxednlsr …",Emilee Dupre
7635,peace love one favorite shot malibu fire sad sad sad stay safe fire personnel et al malibu fire firefighter horse staysafe ca,0.14442479344171205,0.14838573390361362,0,"...Peace & Love....here is one of my favorite shots of the Malibu fires....sad, sad, sad...stay safe fire personnel, et al.... #malibu #fires #firefighters #horses #staysafe #ca… https://www.instagram.com/p/BqGA3ZMnykp/?utm_source=ig_twitter_share&igshid=qr0e196ydowr …",Jerome Macht
7636,camp fire air quality alert sacramento traffic,0.13494500844704777,0.1483030099920082,0,Camp fire air quality alert in Sacramento #traffic http://bit.ly/Y31VAF ,TTWN Sacramento
7638,working veteransday better buzz good also starting feel smoke california fire san diego heart go,0.1381777222679016,0.13864304999167862,0,"A working #veteransday - but we’re at @Better_Buzz, so it’s all good  Also, we’re starting to feel the smoke from the California fires out here in San Diego... my heart goes out to the… https://www.instagram.com/p/BqGAeMTHBmR/?utm_source=ig_twitter_share&igshid=m2fokby7fqnl …",Jasmine Glasheen
7640,sure expect next time get malibu heartbroken fire family animal affected thankful,0.1514219695759011,0.15700941971791732,0,"Not sure what to expect next time I get to be in Malibu... 
.
Heartbroken over these fires and the for the families and their animals that have been affected. 
.
Thankful for the… https://www.instagram.com/p/BqF_2wnHVhe/?utm_source=ig_twitter_share&igshid=1we7pqwwzz4tv …",Wendy Stuckey
7644,sigalert road closed large fire simivalley eb yosemite ave kueh,0.13905726075701758,0.14829306123341532,0,!! sigalert !! the road is closed because of a large fire. in #SimiValley on 118 EB between Yosemite Ave and Kueh... http://bit.ly/10F395r ,Total Traffic LA
7649,heard campfire hit home away home north butte county wa hit destructive wildfire california left,0.1445118575263677,0.14974084495229564,0,"So for those who haven’t heard, #campfire , hit my home away from home up north. Butte County was hit with the most destructive wildfire in California and left… https://www.instagram.com/p/BqF-sX0FrXSEaKFK8A4lTnatIISUs-bjXDOc7k0/?utm_source=ig_twitter_share&igshid=4uydmfvadwv6 …",ABAN
7662,back happier time runyon canyon la thought prayer go everyone trying deal destructive terrible fire heart,0.13709677650284982,0.14068083596043413,0,"Back to happier times when we were in Runyon canyon in LA.
Our thoughts & prayers go out to everyone trying to deal with those destructive terrible fires.  Our hearts are with you… https://www.instagram.com/p/BqF9-G4FuAF/?utm_source=ig_twitter_share&igshid=13fennb6ctr2b …",Tonia Buxton 💃🏻👠
7663,gerard butler house fire music artist rap soundcloud newmusic hiphop rapper musician independentartist producer musicproducer itunes instagood studio,0.14977982983073732,0.1617647859178084,0,"Gerard butler and his house after fire
.
.
.
.
.
#music #artist #rap #soundcloud #newmusic #hiphop #rapper #musician #independentartist #producer #musicproducer #itunes #instagood #studio… https://www.instagram.com/p/BqF91jQHR3z/?utm_source=ig_twitter_share&igshid=10h9vqivsg5h4 …",forelles
7664,sigalert road closed due fire agourahills la virgenes rd nb sb malibu cyn rd u latraffic,0.13621542503338116,0.13865480783329864,0,!! sigalert !! the road is closed due to fires. in #AgouraHills on Las Virgenes Rd Both NB/SB between Malibu Cyn Rd and US 101 #LAtraffic,Total Traffic LA
7667,sigalert road closed due fire malibu malibu cyn rd nb sb hwy piuma rd latraffic,0.1387678147915651,0.14004913326471394,0,!! sigalert !! the road is closed due to fires. in #Malibu on Malibu Cyn Rd Both NB/SB between Hwy 1 and Piuma Rd #LAtraffic,Total Traffic LA
7668,putting nice texas post oak smoke turkey leg didnt need anymore smoke air souldreadchef itsabouttogodown itsabouttogetdeliciousaroundhere foodporn,0.1497800934831389,0.15541640286449365,0,Putting a nice Texas post oak smoke to the Turkey legs. As of we didnt need anymore smoke in the air. #souldreadchef #itsabouttogodown #itsabouttogetdeliciousaroundhere #foodporn… https://www.instagram.com/p/BqF82uaFohT/?utm_source=ig_twitter_share&igshid=tb3s5lcymg0u …,Souldreadchef
7671,fueled dry condition extreme wind fire ha left path destruction thousand evacuated home sending prayer people,0.1498928977462036,0.1499213798897553,0,"fueled by dry conditions and extreme winds, the fire has left a path of destruction as thousands have evacuated their homes. we are sending prayers to the people and… https://www.instagram.com/gafferandchild/p/BqF8srSgECZ/?utm_source=ig_twitter_share&igshid=10m4zbn0izhok …",gaffer&child
7673,outside hotel room loom view fire near losangeles pray california ontario airport hotel conference center,0.13661289661635412,0.14176762297684387,0,Outside my #hotel room looms this #view of the #fire near #losangeles. #pray for #california: http://lonnalisawilliams.wordpress.com/  @ Ontario Airport Hotel and Conference Center https://www.instagram.com/p/BqF8SgDFWky/?utm_source=ig_twitter_share&igshid=v4xr268pghit …,Lonna Lisa Williams
7678,great power come great responsibility thank everything rest paradise hero san diego california,0.13397908682126913,0.1400536018922413,0,"""With great power comes great responsibility""

Thank you, for everything.

Rest in paradise, Hero. @ San Diego, California https://www.instagram.com/p/BqF7jFZlmjI/?utm_source=ig_twitter_share&igshid=1hr3ak62kf8vb …",Brutha Eli
7679,california stranger fire temperate winter reliably dry summer make golden state attractive place live love condition make,0.1444263013394501,0.15235150434715547,0,California is no stranger to fire. The temperate winters +  reliably dry summers that make the Golden state such an attractive place to live + love are the same conditions that make this… https://www.instagram.com/p/BqFoTuhASY3/?utm_source=ig_twitter_share&igshid=dc2iag35b92m …,Sara Graves
7680,thank stan lee sharing talent imagination inspired many rest paradise stanlee excelsior marvel santa cruz california,0.14352234743203893,0.15142035684021418,0,"Thank you Stan Lee for sharing your talent and imagination. You've inspired many. Rest in Paradise.
#stanlee #excelsior #marvel @ Santa Cruz, California https://www.instagram.com/p/BqF6zCWHFLz/?utm_source=ig_twitter_share&igshid=9rdqkob3qj4a …",Samantha Heredia
7684,ready run errand shout emts firefighter first responder butte fire fucking air quality sooooo bad asthma fighting,0.14068928083271967,0.14947140785945404,0,"Ready to run some errands... Shouts out to EMTs, firefighters, and first responders because this Butte fire is fucking with the air quality sooooo bad my asthma ass is fighting to… https://www.instagram.com/p/BqF68U0HXtx/?utm_source=ig_twitter_share&igshid=anie9tuvqmti …",Elizabeth Washington
7685,sigalert road closed large brush fire simivalley wb yosemite ave stoppe,0.13828996818686404,0.14814918907928265,0,"!! sigalert !! the road is closed because of a large brush fire. in #SimiValley on 118 WB at Yosemite Ave, stoppe... http://bit.ly/10F395r ",Total Traffic LA
7690,current weather glendale smoke f humidity wind mph pressure mb,0.15149074253697314,0.15807933152279424,0,"current weather in Glendale: smoke, 74°F
9% humidity, wind 3mph, pressure 1024mb",Glendale Weather
7694,type new fire called peakfire started simi valley woolseyfire still burning malibu calabasas thousand oak valley fire,0.14545661070421687,0.14676139609336603,0,"As I type this there is a new fire called the #peakfire just started in Simi Valley. The #woolseyfire is still burning in Malibu, Calabasas, Thousand Oaks and the Valley. The fire is now… https://www.instagram.com/p/BqF5miNAxvA/?utm_source=ig_twitter_share&igshid=z10on96c1a6l …",Richard Scott Bixler
7695,mask sacramento fire station,0.1474625811139574,0.16297269759989824,0,They have masks!!! @ Sacramento Fire Station 43 https://www.instagram.com/p/BqF5bWtgwzc/?utm_source=ig_twitter_share&igshid=c86qx2gwtp76 …,Whôre
7696,sigalert road closed large fire simivalley eb yosemite ave stopped traffic back stearns st,0.14004908273158978,0.14686873178025373,0,"!! sigalert !! the road is closed because of a large fire. in #SimiValley on 118 EB at Yosemite Ave, stopped traffic back to Stearns St",Total Traffic LA
7698,air jordan retro fire red deadstock size starting store online theun fashion show,0.14011013161745894,0.1443893278227098,0,"Air Jordan 4 Retro Fire Red
Deadstock 
Sizes 9/11/11.5/12/13/14
Starting at $310
In store or online 
#theUN @ Fashion Show https://www.instagram.com/p/BqF47VuHrRF/?utm_source=ig_twitter_share&igshid=1lwjrsxdoxxyy …",theUNshop
7699,rest paradise stan lee thank bringing amazing character life stan thank memory continue rep,0.14299454356792846,0.1461275371202208,0,"Rest In Paradise Stan Lee  Thank you for bringing such amazing characters into our lives. We  Stan. Thank you for all the memories, we’ll continue to rep… https://www.instagram.com/p/BqF44q1BcCV/?utm_source=ig_twitter_share&igshid=19003yn3g765i …",TheDrop.com
7701,smoke sky wa blue never mt umunhum way rad basically place road clear tire hot mt umunhum peak,0.15900212488422585,0.16606972128104847,0,"Above the smoke, Sky was very blue. Never been to Mt. Umunhum, way rad. Basically had the place to myself. The roads were clear, and tires hot  @ Mt. Umunhum Peak https://www.instagram.com/p/BqF4f4fHvPT/?utm_source=ig_twitter_share&igshid=1a7bh9uxqt61h …",Hrag 🛠
7702,sigalert road closed large fire simivalley eb kuehner dr stopped traffic back stearns st,0.14137485214008108,0.1445796775209237,0,"!! sigalert !! the road is closed because of a large fire. in #SimiValley on 118 EB at Kuehner Dr, stopped traffic back to Stearns St",Total Traffic LA
7709,little monday motivation get inspiring guy true heroism cali fire fighter incredible thx thought prayer peterlorimer malibufire,0.1364415787433314,0.15209316631151326,0,"A little Monday motivation and it gets no more inspiring than these guys. True heroism, Cali’s fire fighters are incredible. Thx, thoughts and prayers for all  @PeterLorimer #malibufire… https://www.instagram.com/p/BqF3spXhihE/?utm_source=ig_twitter_share&igshid=tfsfg8wvx398 …",John Campbell
7711,smoke dust temperature f f humidity wind mph mph,0.1628634960334762,0.17204012168658545,0,"smoke -> dust
temperature up 52°F -> 74°F
humidity up 7% -> 13%
wind 17mph -> 5mph",La Verne Weather
7712,affected woolseyfire paradisefire heart cry rest promise turn mourning dancing replace clothes,0.13723132097002802,0.14165356321433648,0,"To those affected by the #woolseyfire and #paradisefire my heart cries out for you. My you rest in the promise that He will turn your mourning into dancing, and will replace your clothes… https://www.instagram.com/p/BqF3sVcldc9/?utm_source=ig_twitter_share&igshid=1tpw5f2c6qrzd …",Seth Yelorda
7717,car fire e e scale citrus height,0.12838643522313212,0.1449851132483682,0,"Car Fire: I80 E at I80 E Scales, Citrus Heights",Sac Traffic
7719,word describe grateful firefightersthroughout california speak fire breaking simivalley area also throughout socal,0.13888552890252,0.14620054196588886,0,Words can not describe how grateful we are to all the #Firefightersthroughout #California! As we speak more #fires are breaking out in the #SimiValley area also throughout #SoCal to… https://www.instagram.com/p/BqF2us0A82y/?utm_source=ig_twitter_share&igshid=1uvgyyv2qfy78 …,Silver Shell Beauty
7720,monterey bay aquarium magical place wanted escape smoke drove aquarium really great time montereybayaquarium monterey,0.14233124380322534,0.1568642793933073,0,"Monterey Bay Aquarium: What a magical place to be... 
We wanted to escape the smoke, so we drove to the aquarium and had a really great time! 

.
.
.
.
.
#montereybayaquarium #monterey… https://www.instagram.com/p/BqF2rB_lD9E/?utm_source=ig_twitter_share&igshid=1qivucpeeztny …",Deadcooky
7722,raider handing mask fire pic twitter com rx nedw,0.13940917363980493,0.1411720784963031,0,#Raiders handing out masks because of fires http://j.mp/2Dh9eDg pic.twitter.com/rx00Nedw51,Las Vegas Raiders UK 🇬🇧🏴‍☠️
7725,almcom monitored commercial fire alarm block se liebe st portland portland fire rp pdx,0.14059319864321287,0.14503764630416857,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 9200 BLOCK OF SE LIEBE ST, PORTLAND, OR [Portland Fire #RP18000093617] 10:56 #pdx911",Mult Co Fire/EMS log
7731,love prayer family affected fire hero firefighter emt pro risking life save others jesus prayer love thankyou,0.1430480974369964,0.14392656692070047,0,"Our love and prayers with the families affected by the fires and the Heroes....the Firefighters and EMT pros who are risking their lives to save others
#jesus #prayers #love #thankyou… https://www.instagram.com/p/BqF19ViFwrf/?utm_source=ig_twitter_share&igshid=jdlj6k1k6t1c …",Troy Rawlings
7732,ladyfaceale reopening business today local traffic please use caution road still closed towards malibu many fire truck first responder vehicle still,0.1439632132357589,0.1483153942658996,0,#ladyfaceale is reopening for business today to local traffic. Please use caution as roads are still closed towards Malibu and there are many fire trucks and first responder vehicles still… https://www.instagram.com/p/BqF1qpbgE0-/?utm_source=ig_twitter_share&igshid=gelm4lenv0rk …,LadyfaceAle
7733,spillfire unofficial new fire report detail uncertain pinalcounty near coolidge az mi se phoenix az see official safety info may incorrect disclaimer image pic twitter com yzfes snd,0.13973255017890987,0.14119352053051518,0,"#SpillFire unofficial new fire report; details uncertain.
#PinalCounty; Near Coolidge, AZ. ~52mi SE of Phoenix, AZ. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/yZfeS56sND",Wildfire Bot (SW) - Unofficial🔥🤖
7748,help fire relief donate accepting monetary donation homepage go directly malibu community equestrian community provide relief woolseyfire,0.14155747355060025,0.1468851488336465,0,"Help with fire relief and donate now! We are accepting monetary donations on our homepage, to go directly to Malibu community or equestrian community to provide relief. #woolseyfire… https://www.instagram.com/p/BqFzwnNnUDi/?utm_source=ig_twitter_share&igshid=1wxftojyt0m4y …",BGCMalibu
7750,surreal come wildfire smoke blanketing state see fire museum sonoma county weekend ash rise art heal,0.15118194949305308,0.16221387983996916,0,"So surreal to come in from the wildfire smoke blanketing our state to see “From the Fire” at Museums of Sonoma County this weekend. From the ashes we rise, from art we heal, and (with… https://www.instagram.com/p/BqFzBefB4zt/?utm_source=ig_twitter_share&igshid=19oh99fp0yezq …",Nicole Meldahl
7751,got juuuuiiiceeeee smoking stiiizynation preroll comment smoke emojis smoking san francisco bay area,0.143972177042242,0.15291843913464953,0,I got the juuuuiiiceeeee // Smoking a stiiizynation preroll  Comment smoke emojis if you’re smoking with me!  @ San Francisco Bay Area https://www.instagram.com/p/BqFykIcle7g/?utm_source=ig_twitter_share&igshid=1y1jzu6je686k …,lex
7754,california fire absolutely devastating could use good laugh get mind thing hosting tonight pm let laugh together standupcomedy,0.14290116429431257,0.15012758072992538,0,These California fires have been absolutely devastating. We could all use a good laugh to get our mind off things. Hosting tonight at 8pm. Let’s all laugh together ! #standupcomedy… https://www.instagram.com/p/BqFyJRzhRB5/?utm_source=ig_twitter_share&igshid=nsmhvl2icdvz …,AndreaCarlisle
7755,got day left year may well use count best album kicking jones donchristian smoke debut album,0.1500446690473448,0.15254921508485694,0,"We've got 50 days left in the year, so we may as well use them to count down the 50 Best Albums of 2018. Kicking it off:

#50 @don_jones (#DonChristian) - Where There's Smoke
Debut album… https://www.instagram.com/p/BqFx_bwnJYF/?utm_source=ig_twitter_share&igshid=4f6kr2ehr1if …",Hallie
7756,quite bit gray smoke washing color beautiful fall tree sacramento river garcia bend park today garcia bend park,0.13842313899711667,0.13974513798991609,0,Quite a bit of gray smoke washing out any color of the beautiful fall trees and the Sacramento River at Garcia Bend Park today. @ Garcia Bend Park https://www.instagram.com/p/BqFx10AgL7nu7YJ_OuduRzehQ2IZRCDEywv_X00/?utm_source=ig_twitter_share&igshid=1h6v7qd113dy7 …,Betty
7757,smoke haze temperature f f humidity,0.15734771078869228,0.16941491264734762,0,"smoke -> haze
temperature up 54°F -> 71°F
humidity down 24% -> 11%",Montebello Weather
7758,bird light post huddle together ominous smoke fire approach seanandrewsphotography woolseyfire woolsey fire firestorm ktla news ktla cloud cloud,0.14421259377928794,0.14652343404103335,0,Birds on a light post huddle together as the ominous smoke from the fire approaches. #seanandrewsphotography #woolseyfire #woolsey #fire #firestorm #ktla5news #ktla #clouds #cloud… https://www.instagram.com/p/BqFxNvWnAal/?utm_source=ig_twitter_share&igshid=1upf0zlze5udm …,sean andrews
7762,smoke haze temperature f f humidity wind mph mph,0.15940409519176676,0.1635484865477786,0,"smoke -> haze
temperature up 52°F -> 71°F
humidity down 36% -> 11%
wind 2mph -> 5mph",Lawndale Weather
