,tweet,lat,long
38,Fires. Again. As seen from Venice. Be safe. #california #wildfires #again #climatechange #fireseason #onlyyoucanpreventforestfires @ Venice Skatepark https://www.instagram.com/p/Bp-Pl5CHzQN/?utm_source=ig_twitter_share&igshid=ja5dc9bx75x1 …,39.84942116304163,-121.5098937302409
39,"Please donate to help those affected by the California fires through the link in my bio! #campfire #CalFire @ San Francisco, California https://www.instagram.com/p/BqOQTF9n2ac/?utm_source=ig_twitter_share&igshid=1lgngkgvgo3 …",39.751426629705726,-121.62567093641417
40,"MED - MEDICAL at 0 SE 119TH AVE, PORTLAND, OR [Portland Fire #RP18000092264] 15:12 #pdx911",39.825092394740075,-121.5009978947953
41,"MED - MEDICAL at SW 4TH AVE / SW YAMHILL ST, PORTLAND, OR [Portland Fire #RP18000092487] 12:24 #pdx911",39.70259262701988,-121.5804087628654
42,"MED - MEDICAL at 1400 BLOCK OF NE 2ND AVE, PORTLAND, OR [Portland Fire #RP18000095407] 17:44 #pdx911",39.72179402799088,-121.6834473799888
43,"MED - MEDICAL at 7000 BLOCK OF NE 7TH PL, PORTLAND, OR [Portland Fire #RP18000093003] 05:04 #pdx911",39.721708917302344,-121.5274216125091
44,Vehicle on fire in #Spokane on N Morton St Both NB/SB at E Rich Ave #traffic http://bit.ly/10BRbLh ,39.75564346181185,-121.62758455596459
45,"PUBAST - PUBLIC ASSIST at 3600 BLOCK OF NE 68TH AVE, PORTLAND, OR [Portland Fire #RP18000094543] 14:23 #pdx911",39.793249493945176,-121.63448660359724
46,"This is what a SUPERHERO looks like. She’s brave, she’s beautiful and she is so Bad Ass. Jody and her Dad put aside any fears and went to my house and put out fires all over my backyard.… https://www.instagram.com/p/BqG8tjMHN9r/?utm_source=ig_twitter_share&igshid=1iyavjidv2ol9 …",39.77677218118168,-121.60412705492493
47,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 3900 BLOCK OF SE 82ND AVE, PORTLAND, OR [Portland Fire #RP18000095912] 13:44 #pdx911",39.64027079438655,-121.7484437563355
48,"MED - MEDICAL at 1100 BLOCK OF SW JEFFERSON ST, PORTLAND, OR [Portland Fire #RP18000096633] 00:47 #pdx911",39.792244784807714,-121.58914630312114
49,"Thank you to all the amazing men and women  fighting the fires all over CA. We are so saddened hearing our friends lost homes in our old communities of Agoura Hills and Malibou Lake. 

We… https://www.instagram.com/p/BqDW81JApV8/?utm_source=ig_twitter_share&igshid=nkv8ad9tlusg …",39.83788488332864,-121.82337499553313
50,"Please take your pets with you! At the very least, leave fences and doors open & unchain pets so they can flee the fire. Leave water out for the animals already on the run. Thank you.… https://www.instagram.com/p/BqOjhuxhTEI/?utm_source=ig_twitter_share&igshid=rd7s89a2c2p0 …",39.644781989314005,-121.52518431101338
51,"!! sigalert !! the two right lanes are closed because of a car fire. in #Glendale on 134 WB before I-5, stopped traffic back to Central Ave",39.698994420694426,-121.4665640965958
52,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NE 92ND AVE / NE PRESCOTT ST, PORTLAND, OR [Portland Fire #RP18000096722] 10:31",39.64675774989285,-121.54288399732134
53,"MED - MEDICAL at 1100 BLOCK OF SW 3RD AVE, PORTLAND, OR [Portland Fire #RP18000092827] 13:26 #pdx911",39.80386787289339,-121.51326259462198
54,"MED - MEDICAL at 1200 BLOCK OF SE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000097052] 14:49 #pdx911",39.83431225610458,-121.48408625350606
55,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NE 122ND AVE / NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000094596] 17:53",39.6724543364,-121.72923498108915
56,"A sad orange glow. Our love goes out to those affected by the fires all over California. Be safe.

This is the taplist for the weekend. We have added a new West Coast IPA called… https://www.instagram.com/p/BqAvhwHnhtO/?utm_source=ig_twitter_share&igshid=1tpxrs6k7tx9i …",39.75003488491916,-121.69199355069256
57,"Glass of @vsattui Ancient Vine Zin! Perfect pairing with drink next to the fire watching our #VGK #zinfindel #vsattui @ Las Vegas, Nevada https://www.instagram.com/p/BqTdOFZFAP1/?utm_source=ig_twitter_share&igshid=u0mqfy0qab5 …",39.76715015633482,-121.62502576497394
58,"MED - MEDICAL at 15300 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000094251] 14:45 #pdx911",39.67940250020688,-121.60424571020157
59,We are so grateful to our neighbors that stayed in a no fire zone at the beach with our dogs then to the officers that went to the house to get our dogs back safe and sound. #woosleyfire… https://www.instagram.com/p/BqGhAmMni6p/?utm_source=ig_twitter_share&igshid=1lgj9d5ba8o2e …,39.76797077912053,-121.63633178281744
60,"MED - MEDICAL at 4300 BLOCK OF NE HAZELFERN PL, PORTLAND, OR [Portland Fire #RP18000094932] 21:56 #pdx911",39.60825455053703,-121.75441160355328
61,"MED - MEDICAL at 8200 BLOCK OF SE HARNEY ST, PORTLAND, OR [Portland Fire #RP18000093346] 11:25 #pdx911",39.76167778112781,-121.61844680938108
62,"MED - MEDICAL at 2500 BLOCK OF SW TERWILLIGER BLVD, PORTLAND, OR [Portland Fire #RP18000095529] 06:59 #pdx911",39.57489160271085,-121.7068456622883
63,"ILBURN - ILLEGAL BURNING at SE POWELL BLVD / SE 17TH AVE & POWELL BLVD RAMP, PORTLAND, OR [Portland Fire #RP18000092743] 08:33 #pdx911",39.762154073060906,-121.57402874058384
64,"MED - MEDICAL at 3000 BLOCK OF SE 136TH AVE, PORTLAND, OR [Portland Fire #RP18000095540] 07:48 #pdx911",39.6131820615713,-121.75776999115185
65,"MED - MEDICAL at 300 BLOCK OF NW GLISAN ST, PORTLAND, OR [Portland Fire #RP18000092589] 18:12 #pdx911",39.77915628065296,-121.52212778905928
66,"Wow, it looked like I was on Mars! The late afternoon sun seen quite hazed out due to smoke from wildfires burning around NorCal. Pic taken from around San Jose, CA while working around… https://www.instagram.com/p/BqVKWo4lbIB/?utm_source=ig_twitter_share&igshid=1j8wedy2b0e5g …",39.701828864354695,-121.59617114890496
67,"MED - MEDICAL at 3500 BLOCK OF N INTERSTATE AVE, PORTLAND, OR [Portland Fire #RP18000092791] 11:20 #pdx911",39.698582721148426,-121.67103901890259
68,"Ourare thick AF!!  Alien OG , Gelato , and Skywalker OG  today!!
.
.
.
.
#clones #clonesonfire #cannabis #weed #weedporn #instaweed #plants #og #roots #fire #marijuana… https://www.instagram.com/p/BqLuxR0nwh9/?utm_source=ig_twitter_share&igshid=10ljvgrv34i67 …",39.690113832467375,-121.78837375441492
69,"MED - MEDICAL at 1300 BLOCK OF SW GIBBS ST, PORTLAND, OR [Portland Fire #RP18000092461] 09:42 #pdx911",39.79199114356432,-121.56064979632244
70,"I'm at Backstreet Boys: Larger Than Life in Paradise, NV https://www.swarmapp.com/c/4CV0cVfVovb ",39.7326509477368,-121.54139121471547
71,"Eaton Road at 11am Friday November 9,2018 #campfire #Chico #california #wildfire #smoke #paradise #redsky #buttecounty #530 @ Chico, California https://www.instagram.com/trudikrupocki/p/Bp_O7hfH7BL/?utm_source=ig_twitter_share&igshid=jwn9dnmh086c …",39.83336925566258,-121.66225483660266
72,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at 1700 BLOCK OF SE HAROLD ST, PORTLAND, OR [Portland Fire #RP18000096314] 21:27 #pdx911",39.68120715938189,-121.46982512145573
73,Arrived in San Diego for #apha2018 and happy to see #smokefree areas when walking along the waterfront.  Do you notice smoke-free signs and areas when traveling?  Share… https://www.instagram.com/breatheeasymaine/p/BqAcBwSA_VO/?utm_source=ig_twitter_share&igshid=1oa00nwbwxdi1 …,39.91470576249334,-121.63049766034744
74,"MED - MEDICAL at 2700 BLOCK OF NE 57TH AVE, PORTLAND, OR [Portland Fire #RP18000095419] 18:44 #pdx911",39.69368902092328,-121.82266042884096
75,"MED - MEDICAL at 6400 BLOCK OF SE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000095400] 17:19 #pdx911",39.69579560341814,-121.67192640680958
76,"MED - MEDICAL at 1500 BLOCK OF SW ELIZABETH CT, PORTLAND, OR [Portland Fire #RP18000092956] 22:49 #pdx911",39.7258220684156,-121.5952431284017
77,"Pull up vishions_sdsu! I’ll be working the all day shift signing CDs, Hats, Tees, and some exclusive gear!!! 
.
.
New Music Video in Bio! 
#work_of_art #sirdaniel @ Vishions Smoke Shop -… https://www.instagram.com/p/Bqc8fmklsD8/?utm_source=ig_twitter_share&igshid=w4xgzgo6bprq …",39.75100607423763,-121.70300772161251
78,That’s not fog (I know the ominous visual doesn’t mix with the glorious music #holiday) #smokey #campfire #norcal #sanfrancisco @ San Francisco-Oakland Bay Bridge https://www.instagram.com/p/BqAqG6oHox3/?utm_source=ig_twitter_share&igshid=1t7tmw6pi6vat …,39.736119280073645,-121.4033043165918
79,"MED - MEDICAL at 3200 BLOCK OF SE 92ND AVE, PORTLAND, OR [Portland Fire #RP18000094611] 18:42 #pdx911",39.675734480052206,-121.70329213786995
80,"""Superfriends Excelsior"" 
fotografia by YáhRed
#stanlee #carriefisher #leonardnemoy #stevejobs #fotografiabyyahred @ Paradise, Nevada https://www.instagram.com/p/BqOJ190B2Uu/?utm_source=ig_twitter_share&igshid=1umf72za8rj11 …",39.75102160249771,-121.62157139582328
81,"MED - MEDICAL at 1400 BLOCK OF NE 2ND AVE, PORTLAND, OR [Portland Fire #RP18000096865] 19:36 #pdx911",39.78741000428861,-121.69459987083029
82,"MED - MEDICAL at 13400 BLOCK OF NE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000092611] 19:28 #pdx911",39.953075255875255,-121.69029195183298
83,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 500 BLOCK OF NW BROADWAY , PORTLAND, OR [Portland Fire #RP18000095843] 10:23 #pdx911",39.73758969786893,-121.71627107204843
84,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at 1100 BLOCK OF SW 2ND AVE, PORTLAND, OR [Portland Fire #RP18000093772] 23:13 #pdx911",39.89851870200224,-121.60968804087211
85,Drinking an Apple Brandy Paradise by @Prairieales at @595Craftkitchen — http://untp.beer/s/c680207096 ,39.956282369570225,-121.59652599521016
86,"Smoke. 
.
.
.
#ElSnake #clubhouse #losangeles #california #ridebrand #biker #tellermorrow #lifestyle #therock #sonsofanarchycalifornia #biker #California #ridebrand #ridetx #rideusa… https://www.instagram.com/p/Bp93GjFBlmi/?utm_source=ig_twitter_share&igshid=8q1qlkry75y …",39.74555213569485,-121.51287847323904
87,"MED - MEDICAL at 7100 BLOCK OF SW OLESON RD, PORTLAND, OR [Portland Fire #RP18000096097] 08:34 #pdx911",39.93660708822739,-121.59921753021143
88,"Final impressions of San Francisco.
.
.
.
#igsf #sf #sanfrancisco #bayarea #travel #wanderlust #vacation #smoke #cityscape #landscape #architecture #skyline #citybythebay @ San Francisco,… https://www.instagram.com/p/BqLI0dqnKZp/?utm_source=ig_twitter_share&igshid=wdp09rmnln0v …",39.80052922550404,-121.70272447010063
89,Ralph Johnson of Earth Wind and Fire and the First Lady of Motown Records. Was an honor to be seated next to you last night at the California copyright conference panel dinner . Thank you… https://www.instagram.com/p/BqLa0LbgowV/?utm_source=ig_twitter_share&igshid=1st0tmto9hwbt …,39.73938836274847,-121.62092128072253
90,"#Calfire is making headway in containing the #campfire. Please pray for their safety. #firefighter #brave #hero #paradise #oroville #chico @ Chico, California https://www.instagram.com/p/BqNWgbXFKAu/?utm_source=ig_twitter_share&igshid=cp13douwxktu …",39.7896815054104,-121.72027910955065
91,"PUBAST - PUBLIC ASSIST at 7900 BLOCK OF SE WOODSTOCK BLVD, PORTLAND, OR [Portland Fire #RP18000093335] 10:28 #pdx911",39.5893861574835,-121.58599911895477
92,"MED - MEDICAL at 500 BLOCK OF SE MORRISON ST, PORTLAND, OR [Portland Fire #RP18000093134] 16:13 #pdx911",39.80817089476423,-121.7024449201524
93,"MED - MEDICAL at 10400 BLOCK OF SE HAROLD ST, PORTLAND, OR [Portland Fire #RP18000095542] 08:09 #pdx911",39.91535132389284,-121.52646196027348
94,"Boo always follows the lap. @ Paradise, Nevada https://www.instagram.com/p/BqN19VWhu_J/?utm_source=ig_twitter_share&igshid=19lbabw70g10n …",39.70634318299943,-121.5597952210567
95,Cupertino CA Sun Nov 11th PM Forecast: TONIGHT Smoke Lo 40 MONDAY Smoke Hi 71,39.77116440206928,-121.65924103886805
96,"MED - MEDICAL at 12500 BLOCK OF SE FOSTER RD, PORTLAND, OR [Portland Fire #RP18000093525] 01:17 #pdx911",39.66134271526627,-121.78775042498222
97,"And so it begins!! 
...
mainekinnick is off to begin her Fire Academy for the City of Alhambra.  We are more thankful than words can possibly express.  I feel like a proud parent… https://www.instagram.com/p/BqH19cihmT5/?utm_source=ig_twitter_share&igshid=178sphgvueklg …",39.71185257551884,-121.49360927076626
98,"!!sigalert!!  car fire has the two right lanes shutdown in #Burbank on I-5 NB before Buena Vista St, stopped traffic back to Los Feliz Blvd",39.59759752740347,-121.69907892387334
99,Galactic Cookies. Scooby Snacks. Orange Crush. #CTS #strains #cookies #scoobydoo #oj #weedporn #Fire #CaliFire #california #oregon #DayDay #Ndoe #grower #trees #picoftheday #FollowMe… https://www.instagram.com/p/BqiVGxfgFlS/?utm_source=ig_twitter_share&igshid=1t9vjnvqejarz …,39.75827007185481,-121.59444045475443
100,"MED - MEDICAL at 9700 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000094601] 17:59 #pdx911",39.66351581766319,-121.71304204080162
101,!! sigalert !! the road is closed due to a brush fire. in #GriffithPark on Griffith Park Dr Both NB/SB between Lo... http://bit.ly/10F395r ,39.764471924095346,-121.60916341378514
102,Corcoran CA Sat Nov 10th AM Forecast: TODAY Smoke Hi 73 TONIGHT Smoke Lo 36,39.95343251667165,-121.68186942373859
103,!! road closed !! westlake blvd / decker rd is closed due to the brush fire in #WestlakeVillage on Hwy 23 SB from US-101 to CA-1 #LAtraffic,39.65600810335317,-121.73678518682695
104,"MED - MEDICAL at 1900 BLOCK OF SE WATER AVE, PORTLAND, OR [Portland Fire #RP18000093115] 15:07 #pdx911",39.565969739581966,-121.63527249577879
105,"MED - MEDICAL at 200 BLOCK OF NW 3RD AVE, PORTLAND, OR [Portland Fire #RP18000092282] 16:13 #pdx911",39.79907495412849,-121.57440312622835
106,MISCF - UNKNOWN TYPE OF FIRE PROBLEM at SE 124TH AVE / SE POWELL BLVD [Portland Fire #RP18000093104] 14:06 #pdx911,39.770596443318134,-121.55673522975677
107,"MED - MEDICAL at 5700 BLOCK OF SW MULTNOMAH BLVD, PORTLAND, OR [Portland Fire #RP18000096047] 01:42 #pdx911",39.72532259621017,-121.62918617314727
108,#words @ Paradise Valley & Rancho Solano Golf Courses https://www.instagram.com/p/BqSx-FIA3TM/?utm_source=ig_twitter_share&igshid=jc645dns39df …,39.86251960798997,-121.70106240593745
109,"MED - MEDICAL at 3500 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000095070] 12:20 #pdx911",39.62326477965794,-121.7249567337935
110,"MED - MEDICAL at 10700 BLOCK OF NW ST HELENS RD, PORTLAND, OR [Portland Fire #RP18000094528] 13:09 #pdx911",39.815592795030405,-121.80352663987928
111,"MED - MEDICAL at 2200 BLOCK OF SW 6TH AVE, PORTLAND, OR [Portland Fire #RP18000092878] 17:47 #pdx911",39.829510136186265,-121.5055695589145
112,"MED - MEDICAL at 1500 BLOCK OF SW HARRISON ST, PORTLAND, OR [Portland Fire #RP18000096757] 13:49 #pdx911",39.71927152569622,-121.74327042143035
113,"Air is much better today thanks to the rain. Happy to not be chocking on the smoke today as I was yesterday. @ San Francisco, California https://www.instagram.com/p/Bqc-TzsHmVu/?utm_source=ig_twitter_share&igshid=id2rrjf8evak …",39.897722458751396,-121.58192359083472
114,"MED - MEDICAL at NE SISKIYOU ST / NE 67TH AVE, PORTLAND, OR [Portland Fire #RP18000095864] 11:05 #pdx911",39.69312038542175,-121.48963035600141
115,"#FOUND #Cats from #CaliforniaFires #WoolseyFire #CA #USA
・・・
PLEASE HELP THESE INJURED KITTIES FROM THE FIRES FIND THEIR FAMILIES
If you recognise any of these sweet babies who were… https://www.instagram.com/p/BqRQvdRl8e3/?utm_source=ig_twitter_share&igshid=nixdt9qf582u …",39.70799600144107,-121.45785987034813
116,Sadly no filter here. All day it’s been orange skies but in the early afternoon it has smelled like a campfire. I hope everyone affected by the Northern… https://www.instagram.com/p/Bp8OwIXA3C-aeX1rvEUs6KaEQgdJqUice_SB-I0/?utm_source=ig_twitter_share&igshid=4i223nnwsq1h …,39.60306317502153,-121.55989355242941
117,"MED - MEDICAL at 11000 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000095701] 18:06 #pdx911",39.813874868503476,-121.57684746766444
118,"MED - MEDICAL at 0 SW RIDGE DR, PORTLAND, OR [Portland Fire #RP18000092546] 15:51 #pdx911",39.80947648675223,-121.70196398258663
119,"MED - MEDICAL at 600 BLOCK OF NE 155TH AVE, PORTLAND, OR [Portland Fire #RP18000095676] 16:39 #pdx911",39.787209453526366,-121.56471492934305
120,"MED - MEDICAL at 6400 BLOCK OF SE 84TH AVE, PORTLAND, OR [Portland Fire #RP18000093122] 15:34 #pdx911",39.78840337100068,-121.64887785243393
121,"Considering bailing out or SF to get away from the smoke. On a related note, I’m realizing how few people I know down there with spare bedrooms.",39.83340545572156,-121.5634688780793
122,Breakfast at sunrise before jetting off to paradise! It's been fun LA. #goodbyemustang #hihihawaii #shakeshack #weddyfren #honeyfren @ Lax International Airport Los Angeles California https://www.instagram.com/p/BqFXDxXBoXE/?utm_source=ig_twitter_share&igshid=11poocb8sevd3 …,39.79171621072695,-121.57368235715728
123,"Hazy California afternoon ... possibly from all the fires in the state 
#homesweetlompoc #henleysdocalifornia @ Lompoc, California https://www.instagram.com/p/BqQwYSrAgU6Rzp3LXYZTRRh9akgW1Tim997eSU0/?utm_source=ig_twitter_share&igshid=1ahxcfd4m511w …",39.73868077268408,-121.63289492197399
124,"MED - MEDICAL at 1400 BLOCK OF NE 2ND AVE, PORTLAND, OR [Portland Fire #RP18000094153] 08:56 #pdx911",39.76168332163436,-121.65160649338765
125,"smoke on the water 

#notclouds #woolseyfire
#southbay #manhattanbeach #hermosabeach #redondobeach #beachcities #socal @ Hermosa Beach, California https://www.instagram.com/p/BqBJ1QFgOmg/?utm_source=ig_twitter_share&igshid=1f59fu961d09u …",39.90181848811208,-121.46443560975695
126,"Prayers and good vibes to all that are effected by the devastation in the Woolsey Fire. These pics taken around Oak Park...
#WoolseyFire



#devastation #losthomes #imbroimages #nikon… https://www.instagram.com/p/BqV6mMOBjvS/?utm_source=ig_twitter_share&igshid=fslm4u5l5qzc …",39.85388824188856,-121.46753639932302
127,"MED - MEDICAL at 3100 BLOCK OF SW NEBRASKA ST, PORTLAND, OR [Portland Fire #RP18000095826] 09:17 #pdx911",39.64396389811576,-121.64603424607985
128,Offshores kicked in again today. Making for hard work up on the fire lines. Wishing those boys the best. @ Solana Beach Fire Dept https://www.instagram.com/p/BqHABG6FDy2/?utm_source=ig_twitter_share&igshid=1bxx7luw17xal …,39.80410306256687,-121.52509140938442
129,"MED - MEDICAL at 1500 BLOCK OF NE 72ND AVE, PORTLAND, OR [Portland Fire #RP18000094233] 13:20 #pdx911",39.668780044305976,-121.57919481612969
130,"TA1PED - TRAFFIC ACCIDENT - PEDESTRIAN OR BIKE at SE 52ND AVE / SE FLAVEL DR, PORTLAND, OR [Portland Fire #RP18000092721] 06:39 #pdx911",39.69572519889306,-121.69579863226471
131,"The air quality is so bad that work told everyone to work from home today, schools closed down and lots of places handing out free mask.

 to all those impacted by the fires!

#CAFire… https://www.instagram.com/p/BqP_emhB2gZ/?utm_source=ig_twitter_share&igshid=h9g6agilhyo7 …",39.71536679505973,-121.54169020362171
132,"This isn’t fog, it’s the smoke layer above SF. Shocking. #norcalfires @ Oakland, California https://www.instagram.com/p/BqQd4BmB3JY/?utm_source=ig_twitter_share&igshid=urxjt4rpikfx …",39.80485993502611,-121.621813536529
